lot_folder,path,subfolder,rel_path,folder,filename,mean,std,bright_ratio,overexposed,underexposed,bright_threshold,overexposed_ratio_thresh
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340784_FIP2_20230515_124011/cam_07.png,[],FPWW0340784_FIP2_20230515_124011/cam_07.png,FPWW0340784_FIP2_20230515_124011,cam_07.png,108.09979926680973,71.68931852706719,0.0584500178826895,True,False,240,0.05
2023_05_19_09_59_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_19_09_59_Lot1/FPWW0340090_FIP2_20230519_090554/cam_07.png,[],FPWW0340090_FIP2_20230519_090554/cam_07.png,FPWW0340090_FIP2_20230519_090554,cam_07.png,93.18955516809729,68.69469615649241,0.0690367936337625,True,False,240,0.05
2023_05_19_09_59_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_19_09_59_Lot1/FPWW0340160_FIP2_20230519_091954/cam_07.png,[],FPWW0340160_FIP2_20230519_091954/cam_07.png,FPWW0340160_FIP2_20230519_091954,cam_07.png,121.71083355686696,77.5004226200918,0.0876005901287553,True,False,240,0.05
2023_05_19_09_59_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_19_09_59_Lot1/FPWW0340175_FIP2_20230519_092331/cam_07.png,[],FPWW0340175_FIP2_20230519_092331/cam_07.png,FPWW0340175_FIP2_20230519_092331,cam_07.png,106.45987437410588,73.03594031504203,0.0579729971387696,True,False,240,0.05
2023_05_19_09_59_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_19_09_59_Lot1/FPWW0340355_FIP2_20230519_094531/cam_07.png,[],FPWW0340355_FIP2_20230519_094531/cam_07.png,FPWW0340355_FIP2_20230519_094531,cam_07.png,125.24064400035763,77.9273216957453,0.09497943490701,True,False,240,0.05
2023_05_19_09_59_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_19_09_59_Lot1/FPWW0340368_FIP2_20230519_094813/cam_07.png,[],FPWW0340368_FIP2_20230519_094813/cam_07.png,FPWW0340368_FIP2_20230519_094813,cam_07.png,109.9970357206724,74.30018001157221,0.0866599606580829,True,False,240,0.05
2023_05_19_09_59_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_19_09_59_Lot1/FPWW0340402_FIP2_20230519_095246/cam_07.png,[],FPWW0340402_FIP2_20230519_095246/cam_07.png,FPWW0340402_FIP2_20230519_095246,cam_07.png,116.53120439914164,70.41439917282969,0.0768287285407725,True,False,240,0.05
2023_05_19_09_59_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_19_09_59_Lot1/FPWW0340431_FIP2_20230519_095336/cam_07.png,[],FPWW0340431_FIP2_20230519_095336/cam_07.png,FPWW0340431_FIP2_20230519_095336,cam_07.png,146.5236784692418,51.53130469787413,0.0649123748211731,True,False,240,0.05
2023_05_19_09_59_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_19_09_59_Lot1/FPWW0340432_FIP2_20230519_095330/cam_07.png,[],FPWW0340432_FIP2_20230519_095330/cam_07.png,FPWW0340432_FIP2_20230519_095330,cam_07.png,142.62437365879828,52.35488800743408,0.0644619545779685,True,False,240,0.05
2023_05_19_12_51_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_19_12_51_Lot6/FPWW0340475_FIP2_20230519_123858/cam_07.png,[],FPWW0340475_FIP2_20230519_123858/cam_07.png,FPWW0340475_FIP2_20230519_123858,cam_07.png,107.53324391988556,71.83569094568279,0.0766192775393419,True,False,240,0.05
2023_05_19_12_51_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_19_12_51_Lot6/FPWW0340489_FIP2_20230519_123719/cam_07.png,[],FPWW0340489_FIP2_20230519_123719/cam_07.png,FPWW0340489_FIP2_20230519_123719,cam_07.png,106.48115320994278,72.55977973465646,0.0792122675250357,True,False,240,0.05
2023_05_19_12_51_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_19_12_51_Lot6/FPWW0340500_FIP2_20230519_123559/cam_07.png,[],FPWW0340500_FIP2_20230519_123559/cam_07.png,FPWW0340500_FIP2_20230519_123559,cam_07.png,108.19677999821172,72.01930278585526,0.0614793454935622,True,False,240,0.05
2023_05_19_12_51_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_19_12_51_Lot6/FPWW0340538_FIP2_20230519_123116/cam_07.png,[],FPWW0340538_FIP2_20230519_123116/cam_07.png,FPWW0340538_FIP2_20230519_123116,cam_07.png,125.63607787911302,77.76504325933051,0.0973439735336194,True,False,240,0.05
2023_05_19_12_51_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_19_12_51_Lot6/FPWW0340670_FIP2_20230519_121452/cam_07.png,[],FPWW0340670_FIP2_20230519_121452/cam_07.png,FPWW0340670_FIP2_20230519_121452,cam_07.png,103.70048529148784,73.66449704959109,0.0528478183118741,True,False,240,0.05
2023_05_19_12_51_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_19_12_51_Lot6/FPWW0340676_FIP2_20230519_121410/cam_07.png,[],FPWW0340676_FIP2_20230519_121410/cam_07.png,FPWW0340676_FIP2_20230519_121410,cam_07.png,94.72607474964236,69.63340154994903,0.0564098265379113,True,False,240,0.05
2023_05_19_12_51_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_19_12_51_Lot6/FPWW0340687_FIP2_20230519_121238/cam_07.png,[],FPWW0340687_FIP2_20230519_121238/cam_07.png,FPWW0340687_FIP2_20230519_121238,cam_07.png,132.58359978540773,78.2233952341122,0.1231471298283261,True,False,240,0.05
