"exp_UID","plot_UID","gen_id","genotype_name","lot","range_lot","row_lot","plot","plant_id","plant_UID","set","unique"
"FPWW036","FPWW0360281",26,"ZINAL",3,9,16,281,2,"FPWW0360281_2","SFH","C772"
"FPWW036","FPWW0360281",26,"ZINAL",3,9,16,281,3,"FPWW0360281_3","SFH","C773"
"FPWW036","FPWW0360281",26,"ZINAL",3,9,16,281,4,"FPWW0360281_4","SFH","C774"
"FPWW036","FPWW0360281",26,"ZINAL",3,9,16,281,5,"FPWW0360281_5","SFH","C775"
"FPWW036","FPWW0360281",26,"ZINAL",3,9,16,281,6,"FPWW0360281_6","SFH","C776"
"FPWW036","FPWW0360281",26,"ZINAL",3,9,16,281,7,"FPWW0360281_7","SFH","C777"
"FPWW036","FPWW0360281",26,"ZINAL",3,9,16,281,8,"FPWW0360281_8","SFH","C778"
"FPWW036","FPWW0360281",26,"ZINAL",3,9,16,281,9,"FPWW0360281_9","SFH","C779"
"FPWW036","FPWW0360281",26,"ZINAL",3,9,16,281,10,"FPWW0360281_10","SFH","C780"
"FPWW036","FPWW0360297",590,"Tenor",3,10,17,297,1,"FPWW0360297_1","SFE","C781"
"FPWW036","FPWW0360297",590,"Tenor",3,10,17,297,2,"FPWW0360297_2","SFE","C782"
"FPWW036","FPWW0360297",590,"Tenor",3,10,17,297,3,"FPWW0360297_3","SFE","C783"
"FPWW036","FPWW0360297",590,"Tenor",3,10,17,297,4,"FPWW0360297_4","SFE","C784"
"FPWW036","FPWW0360297",590,"Tenor",3,10,17,297,5,"FPWW0360297_5","SFE","C785"
"FPWW036","FPWW0360297",590,"Tenor",3,10,17,297,6,"FPWW0360297_6","SFE","C786"
"FPWW036","FPWW0360297",590,"Tenor",3,10,17,297,7,"FPWW0360297_7","SFE","C787"
"FPWW036","FPWW0360297",590,"Tenor",3,10,17,297,8,"FPWW0360297_8","SFE","C788"
"FPWW036","FPWW0360297",590,"Tenor",3,10,17,297,9,"FPWW0360297_9","SFE","C789"
"FPWW036","FPWW0360297",590,"Tenor",3,10,17,297,10,"FPWW0360297_10","SFE","C790"
"FPWW036","FPWW0360280",27,"SIMANO",3,10,16,280,1,"FPWW0360280_1","SFH","C791"
"FPWW036","FPWW0360280",27,"SIMANO",3,10,16,280,2,"FPWW0360280_2","SFH","C792"
"FPWW036","FPWW0360280",27,"SIMANO",3,10,16,280,3,"FPWW0360280_3","SFH","C793"
"FPWW036","FPWW0360280",27,"SIMANO",3,10,16,280,4,"FPWW0360280_4","SFH","C794"
"FPWW036","FPWW0360280",27,"SIMANO",3,10,16,280,5,"FPWW0360280_5","SFH","C795"
"FPWW036","FPWW0360280",27,"SIMANO",3,10,16,280,6,"FPWW0360280_6","SFH","C796"
"FPWW036","FPWW0360280",27,"SIMANO",3,10,16,280,7,"FPWW0360280_7","SFH","C797"
"FPWW036","FPWW0360280",27,"SIMANO",3,10,16,280,8,"FPWW0360280_8","SFH","C798"
"FPWW036","FPWW0360280",27,"SIMANO",3,10,16,280,9,"FPWW0360280_9","SFH","C799"
"FPWW036","FPWW0360280",27,"SIMANO",3,10,16,280,10,"FPWW0360280_10","SFH","C800"
"FPWW036","FPWW0360279",456,"SPONTAN",3,11,16,279,1,"FPWW0360279_1","SFH","C801"
"FPWW036","FPWW0360279",456,"SPONTAN",3,11,16,279,2,"FPWW0360279_2","SFH","C802"
"FPWW036","FPWW0360279",456,"SPONTAN",3,11,16,279,3,"FPWW0360279_3","SFH","C803"
"FPWW036","FPWW0360279",456,"SPONTAN",3,11,16,279,4,"FPWW0360279_4","SFH","C804"
"FPWW036","FPWW0360279",456,"SPONTAN",3,11,16,279,5,"FPWW0360279_5","SFH","C805"
"FPWW036","FPWW0360279",456,"SPONTAN",3,11,16,279,6,"FPWW0360279_6","SFH","C806"
"FPWW036","FPWW0360279",456,"SPONTAN",3,11,16,279,7,"FPWW0360279_7","SFH","C807"
"FPWW036","FPWW0360279",456,"SPONTAN",3,11,16,279,8,"FPWW0360279_8","SFH","C808"
"FPWW036","FPWW0360279",456,"SPONTAN",3,11,16,279,9,"FPWW0360279_9","SFH","C809"
"FPWW036","FPWW0360279",456,"SPONTAN",3,11,16,279,10,"FPWW0360279_10","SFH","C810"
"FPWW036","FPWW0360278",9,"FORNO",3,12,16,278,1,"FPWW0360278_1","SFH","C811"
"FPWW036","FPWW0360278",9,"FORNO",3,12,16,278,2,"FPWW0360278_2","SFH","C812"
"FPWW036","FPWW0360278",9,"FORNO",3,12,16,278,3,"FPWW0360278_3","SFH","C813"
"FPWW036","FPWW0360278",9,"FORNO",3,12,16,278,4,"FPWW0360278_4","SFH","C814"
"FPWW036","FPWW0360278",9,"FORNO",3,12,16,278,5,"FPWW0360278_5","SFH","C815"
"FPWW036","FPWW0360278",9,"FORNO",3,12,16,278,6,"FPWW0360278_6","SFH","C816"
"FPWW036","FPWW0360278",9,"FORNO",3,12,16,278,7,"FPWW0360278_7","SFH","C817"
"FPWW036","FPWW0360278",9,"FORNO",3,12,16,278,8,"FPWW0360278_8","SFH","C818"
"FPWW036","FPWW0360278",9,"FORNO",3,12,16,278,9,"FPWW0360278_9","SFH","C819"
"FPWW036","FPWW0360278",9,"FORNO",3,12,16,278,10,"FPWW0360278_10","SFH","C820"
"FPWW036","FPWW0360277",607,"ARBOLA",3,13,16,277,1,"FPWW0360277_1","SFH","C821"
"FPWW036","FPWW0360277",607,"ARBOLA",3,13,16,277,2,"FPWW0360277_2","SFH","C822"
"FPWW036","FPWW0360277",607,"ARBOLA",3,13,16,277,3,"FPWW0360277_3","SFH","C823"
"FPWW036","FPWW0360277",607,"ARBOLA",3,13,16,277,4,"FPWW0360277_4","SFH","C824"
"FPWW036","FPWW0360277",607,"ARBOLA",3,13,16,277,5,"FPWW0360277_5","SFH","C825"
"FPWW036","FPWW0360277",607,"ARBOLA",3,13,16,277,6,"FPWW0360277_6","SFH","C826"
"FPWW036","FPWW0360277",607,"ARBOLA",3,13,16,277,7,"FPWW0360277_7","SFH","C827"
"FPWW036","FPWW0360277",607,"ARBOLA",3,13,16,277,8,"FPWW0360277_8","SFH","C828"
"FPWW036","FPWW0360277",607,"ARBOLA",3,13,16,277,9,"FPWW0360277_9","SFH","C829"
"FPWW036","FPWW0360277",607,"ARBOLA",3,13,16,277,10,"FPWW0360277_10","SFH","C830"
"FPWW036","FPWW0360307",11116394,"VADRET",3,19,18,307,1,"FPWW0360307_1","SFE","C831"
"FPWW036","FPWW0360307",11116394,"VADRET",3,19,18,307,2,"FPWW0360307_2","SFE","C832"
"FPWW036","FPWW0360307",11116394,"VADRET",3,19,18,307,3,"FPWW0360307_3","SFE","C833"
"FPWW036","FPWW0360307",11116394,"VADRET",3,19,18,307,4,"FPWW0360307_4","SFE","C834"
"FPWW036","FPWW0360307",11116394,"VADRET",3,19,18,307,5,"FPWW0360307_5","SFE","C835"
"FPWW036","FPWW0360307",11116394,"VADRET",3,19,18,307,6,"FPWW0360307_6","SFE","C836"
"FPWW036","FPWW0360307",11116394,"VADRET",3,19,18,307,7,"FPWW0360307_7","SFE","C837"
"FPWW036","FPWW0360307",11116394,"VADRET",3,19,18,307,8,"FPWW0360307_8","SFE","C838"
"FPWW036","FPWW0360307",11116394,"VADRET",3,19,18,307,9,"FPWW0360307_9","SFE","C839"
"FPWW036","FPWW0360307",11116394,"VADRET",3,19,18,307,10,"FPWW0360307_10","SFE","C840"
"FPWW036","FPWW0360276",457,"SIALA",3,14,16,276,1,"FPWW0360276_1","SFH","C841"
"FPWW036","FPWW0360276",457,"SIALA",3,14,16,276,2,"FPWW0360276_2","SFH","C842"
"FPWW036","FPWW0360276",457,"SIALA",3,14,16,276,3,"FPWW0360276_3","SFH","C843"
"FPWW036","FPWW0360276",457,"SIALA",3,14,16,276,4,"FPWW0360276_4","SFH","C844"
"FPWW036","FPWW0360276",457,"SIALA",3,14,16,276,5,"FPWW0360276_5","SFH","C845"
"FPWW036","FPWW0360276",457,"SIALA",3,14,16,276,6,"FPWW0360276_6","SFH","C846"
"FPWW036","FPWW0360276",457,"SIALA",3,14,16,276,7,"FPWW0360276_7","SFH","C847"
"FPWW036","FPWW0360276",457,"SIALA",3,14,16,276,8,"FPWW0360276_8","SFH","C848"
"FPWW036","FPWW0360276",457,"SIALA",3,14,16,276,9,"FPWW0360276_9","SFH","C849"
"FPWW036","FPWW0360276",457,"SIALA",3,14,16,276,10,"FPWW0360276_10","SFH","C850"
"FPWW036","FPWW0360275",602,"FLINOR",3,15,16,275,1,"FPWW0360275_1","SFH","C851"
"FPWW036","FPWW0360275",602,"FLINOR",3,15,16,275,2,"FPWW0360275_2","SFH","C852"
"FPWW036","FPWW0360275",602,"FLINOR",3,15,16,275,3,"FPWW0360275_3","SFH","C853"
"FPWW036","FPWW0360275",602,"FLINOR",3,15,16,275,4,"FPWW0360275_4","SFH","C854"
"FPWW036","FPWW0360275",602,"FLINOR",3,15,16,275,5,"FPWW0360275_5","SFH","C855"
"FPWW036","FPWW0360275",602,"FLINOR",3,15,16,275,6,"FPWW0360275_6","SFH","C856"
"FPWW036","FPWW0360275",602,"FLINOR",3,15,16,275,7,"FPWW0360275_7","SFH","C857"
"FPWW036","FPWW0360275",602,"FLINOR",3,15,16,275,8,"FPWW0360275_8","SFH","C858"
"FPWW036","FPWW0360275",602,"FLINOR",3,15,16,275,9,"FPWW0360275_9","SFH","C859"
"FPWW036","FPWW0360275",602,"FLINOR",3,15,16,275,10,"FPWW0360275_10","SFH","C860"
"FPWW036","FPWW0360274",605,"SARDONA",3,16,16,274,1,"FPWW0360274_1","SFH","C861"
"FPWW036","FPWW0360274",605,"SARDONA",3,16,16,274,2,"FPWW0360274_2","SFH","C862"
"FPWW036","FPWW0360274",605,"SARDONA",3,16,16,274,3,"FPWW0360274_3","SFH","C863"
"FPWW036","FPWW0360274",605,"SARDONA",3,16,16,274,4,"FPWW0360274_4","SFH","C864"
"FPWW036","FPWW0360274",605,"SARDONA",3,16,16,274,5,"FPWW0360274_5","SFH","C865"
"FPWW036","FPWW0360274",605,"SARDONA",3,16,16,274,6,"FPWW0360274_6","SFH","C866"
"FPWW036","FPWW0360274",605,"SARDONA",3,16,16,274,7,"FPWW0360274_7","SFH","C867"
"FPWW036","FPWW0360274",605,"SARDONA",3,16,16,274,8,"FPWW0360274_8","SFH","C868"
"FPWW036","FPWW0360274",605,"SARDONA",3,16,16,274,9,"FPWW0360274_9","SFH","C869"
"FPWW036","FPWW0360274",605,"SARDONA",3,16,16,274,10,"FPWW0360274_10","SFH","C870"
"FPWW036","FPWW0360273",604,"EIGER",3,17,16,273,1,"FPWW0360273_1","SFH","C871"
"FPWW036","FPWW0360273",604,"EIGER",3,17,16,273,2,"FPWW0360273_2","SFH","C872"
"FPWW036","FPWW0360273",604,"EIGER",3,17,16,273,3,"FPWW0360273_3","SFH","C873"
"FPWW036","FPWW0360273",604,"EIGER",3,17,16,273,4,"FPWW0360273_4","SFH","C874"
"FPWW036","FPWW0360273",604,"EIGER",3,17,16,273,5,"FPWW0360273_5","SFH","C875"
"FPWW036","FPWW0360273",604,"EIGER",3,17,16,273,6,"FPWW0360273_6","SFH","C876"
"FPWW036","FPWW0360273",604,"EIGER",3,17,16,273,7,"FPWW0360273_7","SFH","C877"
"FPWW036","FPWW0360273",604,"EIGER",3,17,16,273,8,"FPWW0360273_8","SFH","C878"
"FPWW036","FPWW0360273",604,"EIGER",3,17,16,273,9,"FPWW0360273_9","SFH","C879"
"FPWW036","FPWW0360273",604,"EIGER",3,17,16,273,10,"FPWW0360273_10","SFH","C880"
"FPWW036","FPWW0360272",67,"Greif",3,18,16,272,1,"FPWW0360272_1","SFH","C881"
"FPWW036","FPWW0360272",67,"Greif",3,18,16,272,2,"FPWW0360272_2","SFH","C882"
"FPWW036","FPWW0360272",67,"Greif",3,18,16,272,3,"FPWW0360272_3","SFH","C883"
"FPWW036","FPWW0360272",67,"Greif",3,18,16,272,4,"FPWW0360272_4","SFH","C884"
"FPWW036","FPWW0360272",67,"Greif",3,18,16,272,5,"FPWW0360272_5","SFH","C885"
"FPWW036","FPWW0360272",67,"Greif",3,18,16,272,6,"FPWW0360272_6","SFH","C886"
"FPWW036","FPWW0360272",67,"Greif",3,18,16,272,7,"FPWW0360272_7","SFH","C887"
"FPWW036","FPWW0360272",67,"Greif",3,18,16,272,8,"FPWW0360272_8","SFH","C888"
"FPWW036","FPWW0360272",67,"Greif",3,18,16,272,9,"FPWW0360272_9","SFH","C889"
"FPWW036","FPWW0360272",67,"Greif",3,18,16,272,10,"FPWW0360272_10","SFH","C890"
"FPWW036","FPWW0360271",136,"JULIUS",3,19,16,271,1,"FPWW0360271_1","SFH","C891"
"FPWW036","FPWW0360271",136,"JULIUS",3,19,16,271,2,"FPWW0360271_2","SFH","C892"
"FPWW036","FPWW0360271",136,"JULIUS",3,19,16,271,3,"FPWW0360271_3","SFH","C893"
"FPWW036","FPWW0360271",136,"JULIUS",3,19,16,271,4,"FPWW0360271_4","SFH","C894"
"FPWW036","FPWW0360271",136,"JULIUS",3,19,16,271,5,"FPWW0360271_5","SFH","C895"
"FPWW036","FPWW0360271",136,"JULIUS",3,19,16,271,6,"FPWW0360271_6","SFH","C896"
"FPWW036","FPWW0360271",136,"JULIUS",3,19,16,271,7,"FPWW0360271_7","SFH","C897"
"FPWW036","FPWW0360271",136,"JULIUS",3,19,16,271,8,"FPWW0360271_8","SFH","C898"
"FPWW036","FPWW0360271",136,"JULIUS",3,19,16,271,9,"FPWW0360271_9","SFH","C899"
"FPWW036","FPWW0360271",136,"JULIUS",3,19,16,271,10,"FPWW0360271_10","SFH","C900"
